ner,id,label,annotator,annotation_id
"VIDÉO : UNE VIOLENTE BAGARRE ÉCLATE DANS LE HALL D’UN AÉROPORT, 3 BLESSÉS GRAVES ET 17 ARRESTATIONS",32429,"[{""start"": 36, ""end"": 62, ""text"": ""DANS LE HALL D\u2019UN A\u00c9ROPORT"", ""labels"": [""LOC""]}]",annan1608@icloud.com,868
CETTE CHAMPIONNE OLYMPIQUE ALLAITE SON ENFANT EN FAISANT LE POIRIER ET FAIT POLÉMIQUE,32428,,annan1608@icloud.com,867
IL CREUSE UN TROU DANS SON JARDIN ET Y TROUVE UNE CENTAINE D'OBUS,32427,,annan1608@icloud.com,866
MARVEL : CETTE INCROYABLE BOÎTE DE LEGO BIENTÔT DISPONIBLE,32426,"[{""start"": 35, ""end"": 39, ""text"": ""LEGO"", ""labels"": [""ORGANIZATION""]}]",annan1608@icloud.com,865
"NOMMÉE SIRI, ELLE DEMANDE UN MACBOOK GRATUIT À APPLE POUR RATTRAPER DES ANNÉES DE MOQUERIES",32425,"[{""start"": 47, ""end"": 52, ""text"": ""APPLE"", ""labels"": [""ORGANIZATION""]}]",annan1608@icloud.com,864
"INDE : EN PLEINE PANDÉMIE, UN COUPLE ORGANISE SON MARIAGE DANS UN AVION",32424,"[{""start"": 0, ""end"": 4, ""text"": ""INDE"", ""labels"": [""COUNTRY""]}]",annan1608@icloud.com,863
LE RAPPEUR LORENZO VEND POUR 300.000 EUROS DE CARTES POKÉMON SUR EBAY,32423,"[{""start"": 11, ""end"": 18, ""text"": ""LORENZO"", ""labels"": [""PERSON""]}, {""start"": 29, ""end"": 42, ""text"": ""300.000 EUROS"", ""labels"": [""MONEY""]}, {""start"": 65, ""end"": 69, ""text"": ""EBAY"", ""labels"": [""ORGANIZATION""]}]",annan1608@icloud.com,862
EUROMILLIONS : VOICI LES 7 NUMÉROS QUI SORTENT LE PLUS SOUVENT,32422,,annan1608@icloud.com,861
PRATIQUE DE L’ÉSOTÉRISME : 5 CHOSES À SAVOIR SUR L’ÉSOTÉRISME ET LA MAGIE WICCA,32421,,annan1608@icloud.com,860
LIDL PROPOSE DE GAGNER UNE NUIT... DANS UN DE SES SUPERMARCHÉS,32420,"[{""start"": 0, ""end"": 4, ""text"": ""LIDL"", ""labels"": [""ORGANIZATION""]}]",annan1608@icloud.com,859
HONG KONG : UNE PLACE DE PARKING VENDUE POUR UN MILLION D’EUROS,32419,"[{""start"": 0, ""end"": 9, ""text"": ""HONG KONG"", ""labels"": [""CITY""]}, {""start"": 45, ""end"": 63, ""text"": ""UN MILLION D\u2019EUROS"", ""labels"": [""MONEY""]}]",annan1608@icloud.com,858
IL RETROUVE SON PORTEFEUILLE VOLÉ IL Y A 17 ANS,32418,"[{""start"": 34, ""end"": 47, ""text"": ""IL Y A 17 ANS"", ""labels"": [""DATE""]}]",annan1608@icloud.com,857
"SANS L'ALCOOL, NOTRE CIVILISATION N'AURAIT PEUT-ÊTRE PAS EXISTÉ, SELON UN CHERCHEUR",32417,,annan1608@icloud.com,856
FEMME BRÛLÉE VIVE À MÉRIGNAC : SON MARI MIS EN EXAMEN POUR HOMICIDE VOLONTAIRE,32416,"[{""start"": 20, ""end"": 28, ""text"": ""M\u00c9RIGNAC"", ""labels"": [""STATE""]}]",annan1608@icloud.com,855
"GARD : «ESCLAVE» DE SA SOEUR DEPUIS DES ANNÉES, IL DEMANDE DE L'AIDE AUX GENDARMES",32415,"[{""start"": 0, ""end"": 4, ""text"": ""GARD"", ""labels"": [""STATE""]}]",annan1608@icloud.com,854
SAVOIE : 7 PERSONNES SONT MORTES DANS DEUX AVALANCHES CE SAMEDI,32414,"[{""start"": 0, ""end"": 6, ""text"": ""SAVOIE"", ""labels"": [""STATE""]}, {""start"": 54, ""end"": 63, ""text"": ""CE SAMEDI"", ""labels"": [""DATE""]}]",annan1608@icloud.com,853
CHARENTE : UNE FEMME DE 75 ANS TUÉE ET RETROUVÉE BRÛLÉE DANS SON POULAILLER,32413,"[{""start"": 0, ""end"": 8, ""text"": ""CHARENTE"", ""labels"": [""STATE""]}]",annan1608@icloud.com,852
"RILLIEUX-LA-PAPE : APPELÉE POUR DES DÉGRADATIONS, LA POLICE SE RETROUVE PRISE DANS UN GUET-APENS",32412,"[{""start"": 0, ""end"": 16, ""text"": ""RILLIEUX-LA-PAPE"", ""labels"": [""STATE""]}]",annan1608@icloud.com,851
"FINISTÈRE : 200 PERSONNES RÉUNIES LORS D'UNE FÊTE, UNE ENQUÊTE OUVERTE",32411,"[{""start"": 0, ""end"": 9, ""text"": ""FINIST\u00c8RE"", ""labels"": [""STATE""]}]",annan1608@icloud.com,850
UN MEURTRIER UTILISE UN IPHONE POUR SUIVRE SA VICTIME,32410,,annan1608@icloud.com,849
"ECHAPPÉ DE L'HÔPITAL PSYCHIATRIQUE, LE «VAMPIRE» DE NANTERRE A ÉTÉ RETROUVÉ",32409,"[{""start"": 52, ""end"": 60, ""text"": ""NANTERRE"", ""labels"": [""CITY""]}]",annan1608@icloud.com,848
"CANTAL : CONTRÔLÉ SANS MASQUE APRÈS LE COUVRE-FEU, IL AVAIT 128 GRAMMES D'HÉROÏNE DANS SON CALEÇON",32408,"[{""start"": 0, ""end"": 6, ""text"": ""CANTAL"", ""labels"": [""STATE""]}]",annan1608@icloud.com,847
PARIS : UNE FEMME DE 27 ANS GRIÈVEMENT BLESSÉE APRÈS AVOIR ÉTÉ PERCUTÉE PAR UNE VOITURE DE POLICE,32407,"[{""start"": 0, ""end"": 5, ""text"": ""PARIS"", ""labels"": [""CITY""]}]",annan1608@icloud.com,846
"AUBE : UNE ASSISTANTE SOCIALE TUÉE PAR BALLE, SON MEURTRIER PRÉSUMÉ RETROUVÉ MORT",32406,"[{""start"": 0, ""end"": 4, ""text"": ""AUBE"", ""labels"": [""STATE""]}]",annan1608@icloud.com,845
ESSONNE : ELLE TUE SES DEUX ENFANTS À L'ARME BLANCHE AVANT DE SE SUICIDER,32405,"[{""start"": 0, ""end"": 7, ""text"": ""ESSONNE"", ""labels"": [""STATE""]}]",annan1608@icloud.com,844
ADOLESCENTE TUÉE DANS LE VAL-DE-MARNE: LE SUSPECT MIS EN EXAMEN POUR «MEURTRE»,32404,"[{""start"": 22, ""end"": 37, ""text"": ""LE VAL-DE-MARNE"", ""labels"": [""STATE""]}]",annan1608@icloud.com,843
DENGUE : NOUVEAU DÉCÈS D'UN ENFANT DE 12 ANS À LA RÉUNION,32403,"[{""start"": 47, ""end"": 57, ""text"": ""LA R\u00c9UNION"", ""labels"": [""STATE""]}]",annan1608@icloud.com,842
LYCÉEN TUÉ À CHAMPIGNY-SUR-MARNE : 3 INTERPELLATIONS,32402,"[{""start"": 13, ""end"": 32, ""text"": ""CHAMPIGNY-SUR-MARNE"", ""labels"": [""STATE""]}]",annan1608@icloud.com,841
VIOL D'UNE FILLETTE CHEZ SES PARENTS : L'ETAT CONDAMNÉ POUR FAUTE LOURDE,32401,,annan1608@icloud.com,840
SEINE-ET-MARNE : UN POLICIER SAUVE DE LA NOYADE UN IMMIGRÉ EN SITUATION IRRÉGULIÈRE,32400,"[{""start"": 0, ""end"": 14, ""text"": ""SEINE-ET-MARNE"", ""labels"": [""STATE""]}]",annan1608@icloud.com,839
"REIMS : UNE FILLETTE DE 4 ANS RETROUVÉE MORTE, SA MÈRE HOSPITALISÉE POUR UN COVID-19 GRAVE",32399,"[{""start"": 0, ""end"": 5, ""text"": ""REIMS"", ""labels"": [""CITY""]}]",annan1608@icloud.com,838
CORONAVIRUS : NOUVELLE PLAINTE CONTRE LE SAMU APRÈS LA MORT D’UNE JEUNE FILLE DE 19 ANS,32398,,annan1608@icloud.com,837
FAUSSE MONNAIE : LES ENQUÊTEURS FONT TOMBER UN PATRIARCHE LIÉ AU GRAND BANDITISME MARSEILLAIS,32397,,annan1608@icloud.com,836
27.000 APPELS MALVEILLANTS EN MOINS DE 2 MOIS : UN SUSPECT ARRÊTÉ,32396,"[{""start"": 27, ""end"": 45, ""text"": ""EN MOINS DE 2 MOIS"", ""labels"": [""DURATION""]}]",annan1608@icloud.com,835
HAUTE-SAVOIE : DEUX SKIEURS ITALIENS MEURENT DANS UNE AVALANCHE,32395,"[{""start"": 0, ""end"": 12, ""text"": ""HAUTE-SAVOIE"", ""labels"": [""STATE""]}]",annan1608@icloud.com,834
"ATTAQUES AU COUTEAU À AMSTERDAM: UN MORT ET PLUSIEURS BLESSÉS, LA POLICE ÉCARTE LA PISTE TERRORISTE",32394,"[{""start"": 22, ""end"": 31, ""text"": ""AMSTERDAM"", ""labels"": [""CITY""]}]",annan1608@icloud.com,833
TOULOUSE : UN HOMME VIOLEMMENT AGRESSÉ AU COUTEAU POUR UNE BLAGUE LORS D’UNE PARTIE DE PÉTANQUE,32393,"[{""start"": 0, ""end"": 8, ""text"": ""TOULOUSE"", ""labels"": [""CITY""]}]",annan1608@icloud.com,832
ETATS-UNIS : UN ENFANT DE 6 ANS TUÉ PAR BALLE APRÈS UN INCIDENT ENTRE DEUX AUTOMOBILISTES,32392,"[{""start"": 0, ""end"": 10, ""text"": ""ETATS-UNIS"", ""labels"": [""COUNTRY""]}]",annan1608@icloud.com,831
"GRENOBLE : UN HOMME SE FAIT ROULER DESSUS, DEUX AUTRES POIGNARDÉS AU TOURNEVIS",32391,"[{""start"": 0, ""end"": 8, ""text"": ""GRENOBLE"", ""labels"": [""CITY""]}]",annan1608@icloud.com,830
IL GIFLE SA FEMME ET DIFFUSE LA VIDÉO SUR YOUTUBE,32390,"[{""start"": 42, ""end"": 49, ""text"": ""YOUTUBE"", ""labels"": [""ORGANIZATION""]}]",annan1608@icloud.com,829
COLMAR : UN ADOLESCENT EN SCOOTER FRAPPE TROIS POLICIERS LORS D’UN CONTRÔLE,32389,"[{""start"": 0, ""end"": 6, ""text"": ""COLMAR"", ""labels"": [""STATE""]}]",annan1608@icloud.com,828
LÈGE-CAP-FERRET : TROIS HOMMES SÉQUESTRÉS POUR DE LA DROGUE QU’ILS N’AVAIENT PAS,32388,"[{""start"": 0, ""end"": 15, ""text"": ""L\u00c8GE-CAP-FERRET"", ""labels"": [""STATE""]}]",annan1608@icloud.com,827
PARIS : L'HOMME SOUPÇONNÉ D'AVOIR VIOLÉ UNE FEMME À STALINGRAD MIS EN EXAMEN,32387,"[{""start"": 0, ""end"": 5, ""text"": ""PARIS"", ""labels"": [""CITY""]}, {""start"": 52, ""end"": 62, ""text"": ""STALINGRAD"", ""labels"": [""LOC""]}]",annan1608@icloud.com,826
"SUSPECTÉ DE VENDRE DE LA DROGUE, UN HOMME SAUVÉ DE LA NOYADE PAR UN POLICIER",32386,,annan1608@icloud.com,825
MAIRE AGRESSÉ À OUGES : UNE ENQUÊTE A ÉTÉ OUVERTE,32385,"[{""start"": 16, ""end"": 21, ""text"": ""OUGES"", ""labels"": [""STATE""]}]",annan1608@icloud.com,824
BORDEAUX : 2 POLICIERS PRIS À PARTIE,32384,"[{""start"": 0, ""end"": 8, ""text"": ""BORDEAUX"", ""labels"": [""CITY""]}]",annan1608@icloud.com,823
CHARENTE-MARITIME : UN DÉTENU A TENTÉ DE TUER LA PSYCHOLOGUE DE LA PRISON,32383,"[{""start"": 0, ""end"": 17, ""text"": ""CHARENTE-MARITIME"", ""labels"": [""STATE""]}]",annan1608@icloud.com,822
MAIRE FRAPPÉ À COUPS DE BARRE DE FER EN CÔTE-D'OR : LES 2 AGRESSEURS MIS EN EXAMEN,32382,"[{""start"": 40, ""end"": 49, ""text"": ""C\u00d4TE-D'OR"", ""labels"": [""STATE""]}]",annan1608@icloud.com,821
UNE VOITURE SANS PERMIS ARRÊTÉE SUR L’AUTOROUTE POUR EXCÈS DE LENTEUR,32381,,annan1608@icloud.com,820
STALINGRAD : DEUX HOMMES SOUPÇONNÉS DE VIOL EN GARDE À VUE,32380,"[{""start"": 0, ""end"": 10, ""text"": ""STALINGRAD"", ""labels"": [""LOC""]}]",annan1608@icloud.com,819
MEURTHE-ET-MOSELLE : UN APPEL À TÉMOINS LANCÉ APRÈS LA DISPARITION INQUIÉTANTE D'UN HOMME DE 57 ANS,32379,"[{""start"": 0, ""end"": 18, ""text"": ""MEURTHE-ET-MOSELLE"", ""labels"": [""STATE""]}]",annan1608@icloud.com,818
HÉRAULT : UNE MÈRE DE FAMILLE LAISSE MOURIR DE FAIM SA FILLE DE 13 ANS,32378,"[{""start"": 0, ""end"": 7, ""text"": ""H\u00c9RAULT"", ""labels"": [""STATE""]}]",annan1608@icloud.com,817
ORNE : UNE GENDARMERIE VISÉE PAR DES TIRS DE MORTIER,32377,"[{""start"": 0, ""end"": 4, ""text"": ""ORNE"", ""labels"": [""STATE""]}]",annan1608@icloud.com,816
XAVIER DUPONT DE LIGONNÈS : UNE ABBAYE DE L'INDRE PERQUISITIONNÉE APRÈS UN SIGNALEMENT,32376,"[{""start"": 0, ""end"": 25, ""text"": ""XAVIER DUPONT DE LIGONN\u00c8S"", ""labels"": [""PERSON""]}, {""start"": 44, ""end"": 49, ""text"": ""INDRE"", ""labels"": [""STATE""]}]",annan1608@icloud.com,815
CREUSE : UNE FEMME ATTAQUÉE AU COUTEAU PAR SON EX-CONJOINT,32375,"[{""start"": 0, ""end"": 6, ""text"": ""CREUSE"", ""labels"": [""STATE""]}]",annan1608@icloud.com,814
"A PARIS, UNE PROCESSION CATHOLIQUE TRADITIONALISTE ATTAQUÉE PAR DES ANTIFASCISTES",32374,"[{""start"": 2, ""end"": 7, ""text"": ""PARIS"", ""labels"": [""CITY""]}]",annan1608@icloud.com,813
UN AVION RYANAIR CONTRAINT DE SE POSER À BERLIN APRÈS UNE ALERTE À LA BOMBE,32373,"[{""start"": 9, ""end"": 16, ""text"": ""RYANAIR"", ""labels"": [""ORGANIZATION""]}, {""start"": 41, ""end"": 47, ""text"": ""BERLIN"", ""labels"": [""CITY""]}]",annan1608@icloud.com,812
MARSEILLE : UN AUTOMOBILISTE EN ÉTAT D'IVRESSE PERCUTE PLUSIEURS TABLES D'UNE TERRASSE,32372,"[{""start"": 0, ""end"": 9, ""text"": ""MARSEILLE"", ""labels"": [""CITY""]}]",annan1608@icloud.com,811
FÉMINICIDE À DOUAI : LE CONJOINT DE LA VICTIME MIS EN EXAMEN ET PLACÉ EN DÉTENTION PROVISOIRE,32371,"[{""start"": 13, ""end"": 18, ""text"": ""DOUAI"", ""labels"": [""STATE""]}]",annan1608@icloud.com,810
CHAMPS-ÉLYSÉES : UN AUTOMOBILISTE ÉCRASE UN HOMME APRÈS UNE ALTERCATION,32370,"[{""start"": 0, ""end"": 14, ""text"": ""CHAMPS-\u00c9LYS\u00c9ES"", ""labels"": [""LOC""]}]",annan1608@icloud.com,809
BELGIQUE : UNE MÈRE ÉGORGÉE EN PLEINE RUE DEVANT SON ENFANT,32369,"[{""start"": 0, ""end"": 8, ""text"": ""BELGIQUE"", ""labels"": [""COUNTRY""]}]",annan1608@icloud.com,808
DOUBS : L'AUXILIAIRE DE VIE AURAIT DÉROBÉ 140.000 EUROS AU VIEIL HOMME DONT ELLE S'OCCUPAIT,32368,"[{""start"": 0, ""end"": 5, ""text"": ""DOUBS"", ""labels"": [""STATE""]}, {""start"": 42, ""end"": 55, ""text"": ""140.000 EUROS"", ""labels"": [""MONEY""]}]",annan1608@icloud.com,807
SEINE-ET-MARNE : UN DÉTENU EN PERMISSION S’ATTAQUE VIOLEMMENT À UNE FEMME À COUPS DE MARTEAU,32367,"[{""start"": 0, ""end"": 14, ""text"": ""SEINE-ET-MARNE"", ""labels"": [""STATE""]}]",annan1608@icloud.com,806
"ESPAGNE : AGRESSÉE SEXUELLEMENT PAR SON PATRON, ELLE LUI COUPE LE PÉNIS AVEC UN COUTEAU",32366,"[{""start"": 0, ""end"": 7, ""text"": ""ESPAGNE"", ""labels"": [""COUNTRY""]}]",annan1608@icloud.com,805
"LORIENT : ALCOOLISÉ À UN RENDEZ-VOUS AVEC LE JUGE POUR ENFANTS, IL GIFLE LE PERSONNEL DU TRIBUNAL",32365,"[{""start"": 0, ""end"": 7, ""text"": ""LORIENT"", ""labels"": [""STATE""]}]",annan1608@icloud.com,804
DOUBS : 62 ÉLÈVES D’UN COLLÈGE VICTIMES D’UNE INTOXICATION ALIMENTAIRE,32364,"[{""start"": 0, ""end"": 6, ""text"": ""DOUBS "", ""labels"": [""STATE""]}]",annan1608@icloud.com,803
"SUITE À UNE BLAGUE, DES PARENTS SONT ARRÊTÉS ET SÉPARÉS DE LEUR BÉBÉ",32363,,annan1608@icloud.com,802
METZ : IL TENTE DE TUER SA COMPAGNE EN PLEINE RUE PUIS RETOURNE L'ARME CONTRE LUI,32362,"[{""start"": 0, ""end"": 4, ""text"": ""METZ"", ""labels"": [""STATE""]}]",annan1608@icloud.com,801
JEUNE FILLE SÉQUESTRÉE ET TORTURÉE À RENNES : 5 GARDES À VUE,32361,"[{""start"": 37, ""end"": 43, ""text"": ""RENNES"", ""labels"": [""CITY""]}]",annan1608@icloud.com,800
"SCHILTIGHEIM : IL PROMÈNE SON CHIEN DANS UN PARC, DES CORNEILLES L'ATTAQUENT",32360,"[{""start"": 0, ""end"": 12, ""text"": ""SCHILTIGHEIM"", ""labels"": [""STATE""]}]",annan1608@icloud.com,799
COLMAR : UN HOMME TUE SON EX-COMPAGNE EN LA DÉFENESTRANT DU 8E ÉTAGE,32359,"[{""start"": 0, ""end"": 6, ""text"": ""COLMAR"", ""labels"": [""STATE""]}]",annan1608@icloud.com,798
"LEBONCOIN : IL RECONNAÎT SES DEUX VÉLOS VOLÉS ET PREND RENDEZ-VOUS AVEC LES VENDEURS, DEUX SUSPECTS INTERPELLÉS",32358,"[{""start"": 0, ""end"": 9, ""text"": ""LEBONCOIN"", ""labels"": [""ORGANIZATION""]}]",annan1608@icloud.com,797
SAVOIE : UN LÉGIONNAIRE MEURT LORS D’UN ENTRAÎNEMENT,32357,"[{""start"": 0, ""end"": 6, ""text"": ""SAVOIE"", ""labels"": [""STATE""]}]",annan1608@icloud.com,796
VOL PAR RUSE : UNE VINGTAINE DE PERSONNES ÂGÉES VICTIMES EN 3 MOIS,32356,"[{""start"": 57, ""end"": 66, ""text"": ""EN 3 MOIS"", ""labels"": [""DURATION""]}]",annan1608@icloud.com,795
AFFAIRE DELPHINE JUBILLAR : LA PHOTO DE PROFIL DE SON MARI CRÉE LA POLÉMIQUE,32355,"[{""start"": 8, ""end"": 25, ""text"": ""DELPHINE JUBILLAR"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,794
ARDÈCHE : UN HOMME SE NOIE APRÈS ÊTRE TOMBÉ DE SON CANOË,32354,"[{""start"": 0, ""end"": 7, ""text"": ""ARD\u00c8CHE"", ""labels"": [""STATE""]}]",annan1608@icloud.com,793
FÉMINICIDE À COLMAR : L'EX-COMPAGNON MIS EN EXAMEN ET ÉCROUÉ,32353,"[{""start"": 13, ""end"": 19, ""text"": ""COLMAR"", ""labels"": [""STATE""]}]",annan1608@icloud.com,792
HÉRAULT : UN HOMME SUR UNE TROTTINETTE ÉLECTRIQUE FLASHÉ À 98 KM/H AU LIEU DE 50,32352,"[{""start"": 0, ""end"": 7, ""text"": ""H\u00c9RAULT"", ""labels"": [""STATE""]}]",annan1608@icloud.com,791
CARREFOUR PORTE PLAINTE APRÈS DES INJURES RACISTES CONTRE UNE EMPLOYÉE,32351,"[{""start"": 0, ""end"": 9, ""text"": ""CARREFOUR"", ""labels"": [""ORGANIZATION""]}]",annan1608@icloud.com,790
MARTINIQUE : UNE TONNE DE COCAÏNE SAISIE SUR UN BATEAU EN PLEINE MER,32350,"[{""start"": 0, ""end"": 10, ""text"": ""MARTINIQUE"", ""labels"": [""STATE""]}]",annan1608@icloud.com,789
REIMS : UN COUPLE ÉCROUÉ POUR AVOIR ESCROQUÉ UN INSTITUT DE CANCÉROLOGIE,32349,"[{""start"": 0, ""end"": 5, ""text"": ""REIMS"", ""labels"": [""CITY""]}]",annan1608@icloud.com,788
LES ÉMISSIONS DE GAZ À EFFET DE SERRE DE LA CHINE DÉPASSENT CELLES DE L’ENSEMBLE DES PAYS DÉVELOPPÉS,32348,"[{""start"": 40, ""end"": 49, ""text"": "" LA CHINE"", ""labels"": [""COUNTRY""]}]",annan1608@icloud.com,787
"LE MARCHÉ DES ÉNERGIES RENOUVELABLES EST EN PLEINE CROISSANCE, SELON UN RAPPORT",32347,,annan1608@icloud.com,786
LANDES : UNE BALEINE RETROUVÉE MORTE AVEC 16 KILOS DE PLASTIQUE DANS L'ESTOMAC,32346,"[{""start"": 0, ""end"": 6, ""text"": ""LANDES"", ""labels"": [""STATE""]}]",annan1608@icloud.com,785
"EXXONMOBIL UTILISE LA MÊME STRATÉGIE QUE L’INDUSTRIE DU TABAC POUR NIER LE RÉCHAUFFEMENT CLIMATIQUE, SELON UNE ÉTUDE",32345,"[{""start"": 0, ""end"": 10, ""text"": ""EXXONMOBIL"", ""labels"": [""ORGANIZATION""]}]",annan1608@icloud.com,784
"L'AGENCE INTERNATIONALE DE L'ÉNERGIE APPELLE À RENONCER AUX ÉNERGIES FOSSILES, UNE PREMIÈRE",32344,,annan1608@icloud.com,783
LE PLUS GROS ICEBERG DU MONDE SE DÉTACHE DE L’ANTARCTIQUE,32343,,annan1608@icloud.com,782
"AVEC 50 MILLIARDS D'INDIVIDUS, LES OISEAUX SONT SIX FOIS PLUS NOMBREUX QUE LES HUMAINS",32342,,annan1608@icloud.com,781
"VENDÉE : UN LOUP GRIS APERÇU, UNE PREMIÈRE DEPUIS UN SIÈCLE",32341,"[{""start"": 0, ""end"": 6, ""text"": ""VEND\u00c9E"", ""labels"": [""STATE""]}]",annan1608@icloud.com,780
BELBÉOC’H : DES SPÉCIALISTES PASSIONNÉS DES ARBRES,32340,,annan1608@icloud.com,779
J’DEA AU SERVICE DES JARDINERIES FRANÇAISES ET DU CONSOMMATEUR,32339,"[{""start"": 0, ""end"": 5, ""text"": ""J\u2019DEA"", ""labels"": [""ORGANIZATION""]}]",annan1608@icloud.com,778
"LA BANQUISE FOND DEUX FOIS PLUS VITE QUE PRÉVU, ALERTENT LES SCIENTIFIQUES",32338,,annan1608@icloud.com,777
"CLIMAT : AVEC 80,8°C, UN NOUVEAU RECORD DE TEMPÉRATURE MONDIALE ÉTABLI",32337,,annan1608@icloud.com,776
LA FONTE DES GLACIERS HIMALAYENS MENACE 2 MILLIARDS DE PERSONNES,32336,,annan1608@icloud.com,775
COVID-19 : LE RÔLE DE LA DESTRUCTION DE LA NATURE DANS LES PANDÉMIES POINTÉ DU DOIGT,32335,,annan1608@icloud.com,774
CES ASTUCES POUR CAMOUFLER RAPIDEMENT UN BOUTON,32334,,annan1608@icloud.com,773
CETTE MÉTHODE JAPONAISE PERMET DE BRÛLER LES GRAISSES EN QUELQUES MINUTES,32333,"[{""start"": 54, ""end"": 73, ""text"": ""EN QUELQUES MINUTES"", ""labels"": [""DURATION""]}]",annan1608@icloud.com,772
CES 5 BIENFAITS DE L'ARGILE VERTE POUR VOS CHEVEUX ET VOTRE PEAU,32332,,annan1608@icloud.com,771
"VOICI LE MEILLEUR DÉODORANT, SELON L'UFC-QUE CHOISIR",32331,"[{""start"": 34, ""end"": 52, ""text"": "" L'UFC-QUE CHOISIR"", ""labels"": [""ORGANIZATION""]}]",annan1608@icloud.com,770
TENDANCE CHEVEUX : VOICI LES 8 COUPES QUI VONT CARTONNER CET ÉTÉ,32330,"[{""start"": 57, ""end"": 64, ""text"": ""CET \u00c9T\u00c9"", ""labels"": [""DATE""]}]",annan1608@icloud.com,769
CES 5 ASTUCES NATURELLES POUR SOULAGER UN COUP DE SOLEIL,32329,,annan1608@icloud.com,768
TENDANCE COIFFURE : VOICI LES 5 COLORATIONS QUI VONT CARTONNER CET ÉTÉ,32328,"[{""start"": 63, ""end"": 70, ""text"": ""CET \u00c9T\u00c9"", ""labels"": [""DATE""]}]",annan1608@icloud.com,767
LA RECETTE DU FONDANT AU CHOCOLAT AU CARAMEL AU BEURRE SALÉ DE CYRIL LIGNAC,32327,"[{""start"": 63, ""end"": 75, ""text"": ""CYRIL LIGNAC"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,766
LA RECETTE DU CHILI CON LA VACHE QUI RIT,32326,,annan1608@icloud.com,765
LE CHEF MICHEL SARRAN OUVRE UN COMPTOIR À CROQUE-MONSIEURS À PARIS,32325,"[{""start"": 8, ""end"": 21, ""text"": ""MICHEL SARRAN"", ""labels"": [""PERSON""]}, {""start"": 61, ""end"": 66, ""text"": ""PARIS"", ""labels"": [""CITY""]}]",annan1608@icloud.com,764
TOP CHEF : MOHAMED CHEIKH VA OUVRIR UN NOUVEAU RESTAURANT ÉPHÉMÈRE,32324,"[{""start"": 11, ""end"": 25, ""text"": ""MOHAMED CHEIKH"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,763
UNE BOUTEILLE DE PETRUS VIEILLIE DANS L'ESPACE EN VENTE À 1 MILLION DE DOLLARS,32323,"[{""start"": 58, ""end"": 78, ""text"": ""1 MILLION DE DOLLARS"", ""labels"": [""MONEY""]}]",annan1608@icloud.com,762
MCDONALD'S : VERS L'APPARITION DU NUTRI-SCORE DES BURGERS DÈS CET ÉTÉ,32322,"[{""start"": 0, ""end"": 10, ""text"": ""MCDONALD'S"", ""labels"": [""ORGANIZATION""]}, {""start"": 58, ""end"": 69, ""text"": ""D\u00c8S CET \u00c9T\u00c9"", ""labels"": [""DATE""]}]",annan1608@icloud.com,761
SUSHI SHOP : UNE BOX AVEC DOCTEUR PAPER EN ÉDITION LIMITÉE,32321,"[{""start"": 0, ""end"": 10, ""text"": ""SUSHI SHOP"", ""labels"": [""ORGANIZATION""]}]",annan1608@icloud.com,760
NOUVEAU MAGNUM : VOICI LA NOUVELLE RECETTE POUR CET ÉTÉ,32320,"[{""start"": 48, ""end"": 55, ""text"": ""CET \u00c9T\u00c9"", ""labels"": [""DATE""]}]",annan1608@icloud.com,759
CES 7 GLACES QUI VONT CARTONNER CET ÉTÉ,32319,"[{""start"": 32, ""end"": 39, ""text"": ""CET \u00c9T\u00c9"", ""labels"": [""DATE""]}]",annan1608@icloud.com,758
UBER EATS : LE NOUVEAU MAILLOT DE L'OM À GAGNER POUR L'ACHAT D'UNE PIZZA,32318,"[{""start"": 0, ""end"": 9, ""text"": ""UBER EATS"", ""labels"": [""ORGANIZATION""]}]",annan1608@icloud.com,757
CETTE NOUVELLE BOISSON FAÇON SPRITZ QUI POURRAIT CARTONNER CET ÉTÉ,32317,"[{""start"": 59, ""end"": 66, ""text"": ""CET \u00c9T\u00c9"", ""labels"": [""DATE""]}]",annan1608@icloud.com,756
PARIS : LES 5 MEILLEURES TERRASSES POUR LA RÉOUVERTURE DU 19 MAI,32316,"[{""start"": 0, ""end"": 5, ""text"": ""PARIS"", ""labels"": [""CITY""]}, {""start"": 55, ""end"": 64, ""text"": ""DU 19 MAI"", ""labels"": [""DATE""]}]",annan1608@icloud.com,755
LA CHEFFE ANNE-SOPHIE PIC LANCE SON FOOD TRUCK,32315,"[{""start"": 10, ""end"": 25, ""text"": ""ANNE-SOPHIE PIC"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,754
TENDANCES : VOICI LES MARQUES PRÉFÉRÉES DES ADOS,32314,,annan1608@icloud.com,753
BURGER KING CÉLÈBRE LE RETOUR DE BENZEMA EN LANÇANT UN BURGER VEGGIE,32313,"[{""start"": 0, ""end"": 11, ""text"": ""BURGER KING"", ""labels"": [""ORGANIZATION""]}]",annan1608@icloud.com,752
